Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
13-November-2018,722.00,739.85,718.00,728.25,729.474856810018444811,103010,2029,75143205.00,18340,17.80,21.85,6.25
12-November-2018,706.00,730.80,701.10,724.55,725.012996984159157775,162807,3394,118037191.00,52408,32.19,29.70,18.55
9-November-2018,700.05,709.00,696.50,705.80,702.895562812139838647,52060,1476,36592743.00,11394,21.89,12.50,5.75
7-November-2018,695.00,705.00,692.40,697.85,697.251182166178788561,8882,393,6192985.00,4468,50.30,12.60,2.85
6-November-2018,696.00,704.50,690.85,693.05,697.555134977746349985,48082,1182,33539846.00,9534,19.83,13.65,-2.95
5-November-2018,691.20,708.95,685.00,695.10,700.032878431372549019,127500,2572,89254192.00,21183,16.61,23.95,3.90
2-November-2018,722.15,727.70,687.65,691.20,704.821573928284958854,134644,2823,94899996.00,35796,26.59,40.05,-30.95
1-November-2018,744.00,746.35,716.00,722.15,724.000741399762752075,107904,2605,78122576.00,21269,19.71,30.35,-21.85
31-October-2018,694.00,750.40,671.25,744.15,720.558951572205923903,711389,13625,512597712.00,64618,9.08,79.15,50.15
30-October-2018,661.90,692.10,658.00,683.65,681.363066421378776142,206560,4196,140742355.00,20779,10.06,34.10,21.75
29-October-2018,666.00,670.00,643.00,664.30,660.802108972924591631,71504,2033,47249994.00,12527,17.52,27.00,-1.70
26-October-2018,654.90,656.85,640.65,652.35,650.465489458842486907,44682,1136,29064099.00,7243,16.21,16.20,-2.55
25-October-2018,657.00,665.40,647.45,651.80,657.383890598527021887,57842,1477,38024399.00,24926,43.09,17.95,-5.20
24-October-2018,672.10,674.25,646.10,667.00,658.072680030470307103,95831,2339,63063763.00,18370,19.17,28.15,-5.10
23-October-2018,674.90,683.20,667.65,669.20,674.768265095582568921,40227,1183,27143903.00,8291,20.61,15.55,-5.70
22-October-2018,690.00,720.00,665.00,677.55,675.627541605153670648,119216,2587,80545613.00,11525,9.67,55.00,-12.45
19-October-2018,719.10,719.10,685.00,690.30,697.253021732207039839,65939,1555,45976167.00,15618,23.69,34.10,-28.80
17-October-2018,722.00,735.00,716.55,718.90,724.416020312336962192,115004,2424,83310740.00,31169,27.10,18.45,-3.10
16-October-2018,694.50,725.25,694.50,718.40,710.501147077309868007,127280,2622,90432586.00,24297,19.09,30.75,23.90
15-October-2018,696.50,709.50,683.00,693.90,694.650359590728048076,71053,1800,49356992.00,9838,13.85,26.50,-2.60
12-October-2018,695.05,701.35,688.00,693.55,694.360737591457385801,80912,1808,56182116.00,12972,16.03,13.35,-1.50
11-October-2018,681.65,702.00,678.00,695.05,691.109467541516664731,68888,1581,47609149.00,19649,28.52,24.00,13.40
10-October-2018,698.00,713.35,692.20,697.80,701.915068147400302877,103012,2295,72305675.00,19361,18.79,21.15,-0.20
9-October-2018,696.05,705.00,690.30,695.55,697.929057769539697250,80925,2605,56479909.00,18540,22.91,14.70,-0.50
8-October-2018,714.75,719.30,684.10,695.00,700.549256714986451586,173083,6325,121253167.00,69619,40.22,35.20,-19.75
5-October-2018,713.50,723.80,695.55,714.75,712.719139933508915849,138966,5238,99043728.00,20666,14.87,28.25,1.25
4-October-2018,745.00,745.00,712.90,719.10,722.685968436445330486,197633,6558,142826596.00,38551,19.51,32.10,-25.90
3-October-2018,761.20,780.05,744.00,749.95,763.194490118425345967,156301,3631,119288062.00,26917,17.22,36.05,-11.25
1-October-2018,748.00,765.00,742.70,760.95,754.860148874364560639,110160,2060,83155394.00,19430,17.64,22.30,12.95
28-September-2018,745.00,755.75,725.30,744.95,743.832468436226265036,100590,2615,74822108.00,24960,24.81,30.45,-0.05
27-September-2018,749.70,758.90,737.90,745.45,749.574162724161789180,106954,2002,80169955.00,35991,33.65,21.00,-4.25
26-September-2018,763.00,768.00,739.20,747.60,750.924317171856237045,130743,3945,98178098.00,37951,29.03,28.80,-15.40
25-September-2018,749.85,772.35,746.00,759.65,762.628139292016277143,138845,2888,105887104.00,30843,22.21,26.35,9.80
24-September-2018,756.95,764.00,738.50,749.85,753.329574179580038726,358414,2568,270003866.00,25703,7.17,25.50,-7.10
21-September-2018,768.00,768.05,692.30,745.35,746.804792377814561668,252526,4424,188587627.00,42663,16.89,75.75,-22.65
19-September-2018,759.15,772.00,751.55,769.90,762.351651227788111907,106981,2987,81557142.00,26547,24.81,20.45,10.75
18-September-2018,765.00,775.00,750.00,754.95,757.477150367995730456,277313,4633,210058261.00,20265,7.31,25.00,-10.05
17-September-2018,760.00,772.00,755.20,767.10,766.607035496714580876,112771,2838,86451042.00,26760,23.73,16.80,7.10
14-September-2018,727.00,761.95,722.30,760.25,745.391241024744760489,205983,3696,153537924.00,27258,13.23,39.65,33.25
12-September-2018,753.40,753.40,728.90,740.30,742.682909951895420477,119947,3007,89082587.00,22752,18.97,24.50,-13.10
11-September-2018,773.00,773.00,739.20,746.70,753.669827030407340485,1806965,2604,1361854999.00,1728676,95.67,33.80,-26.30
10-September-2018,770.40,776.00,758.75,765.95,765.529369301663271562,101126,2517,77414923.00,40183,39.74,17.25,-4.45
7-September-2018,773.05,774.25,764.35,770.40,771.038106062447831830,987192,2843,761162650.00,859943,87.11,9.90,-2.65
6-September-2018,767.45,779.40,755.90,772.70,767.119720587596367831,207149,5116,158908083.00,48149,23.24,23.50,5.25
5-September-2018,766.00,778.45,757.35,764.25,768.383892125559442576,294713,5554,226452722.00,53696,18.22,21.10,-1.75
4-September-2018,754.40,767.20,748.00,762.60,760.674303925998260725,205833,3936,156571874.00,37497,18.22,19.20,8.20
3-September-2018,767.00,776.60,742.00,746.45,762.308913024844796551,163334,3432,124510964.00,37002,22.65,34.60,-20.55
31-August-2018,735.00,769.75,731.65,764.60,754.717673445648716127,311207,5684,234873423.00,72289,23.23,38.10,29.60
30-August-2018,735.00,736.85,720.30,729.55,726.156909662628565701,79823,2711,57964023.00,20432,25.60,16.55,-5.45
29-August-2018,738.00,740.15,722.70,734.15,731.652034100241755445,86451,1946,63252050.00,21654,25.05,17.45,-3.85
28-August-2018,741.00,748.80,732.00,735.40,740.680298743172994670,151970,3537,112561185.00,44761,29.45,16.80,-5.60
27-August-2018,720.00,742.00,719.00,737.95,734.150880343686175082,283980,4489,208484167.00,123070,43.34,23.00,17.95
24-August-2018,731.70,736.55,712.35,718.25,725.199534513656001130,268966,2925,195054018.00,26049,9.68,24.20,-13.45
23-August-2018,711.95,738.00,709.30,727.05,718.322084961400965854,1906913,12649,1369777722.00,1477640,77.49,28.70,15.10
21-August-2018,691.00,716.50,691.00,708.25,708.486471786749931661,709702,8190,502814266.00,357983,50.44,25.50,17.25
20-August-2018,685.00,695.10,678.90,685.90,688.215158637158065652,451439,5236,310687163.00,130537,28.92,16.20,0.90
17-August-2018,669.40,689.90,660.00,686.80,673.367762224285639201,342474,4456,230610951.00,49687,14.51,29.90,17.40
16-August-2018,678.00,679.95,664.60,667.10,670.904361079090494131,387771,3147,260157255.00,232563,59.97,15.35,-10.90
14-August-2018,662.00,677.70,660.00,671.15,672.563056485415204893,1194326,10452,803259545.00,667049,55.85,17.70,9.15
13-August-2018,646.00,667.40,646.00,658.75,660.909191351338960808,872505,10277,576646574.00,504697,57.84,21.40,12.75
10-August-2018,650.00,650.00,634.00,645.80,638.770528818147417145,636873,5621,406815703.00,350170,54.98,16.00,-4.20
9-August-2018,654.15,658.45,644.00,646.30,648.703430801555764114,450711,3795,292377772.00,282142,62.60,14.45,-7.85
8-August-2018,657.25,666.50,650.10,654.15,659.227982570633759179,303396,3762,200007133.00,96931,31.95,16.40,-3.10
7-August-2018,672.95,674.70,652.10,657.25,663.638045790593339933,569724,4738,378090522.00,321333,56.40,22.60,-15.70
6-August-2018,662.00,672.55,662.00,666.35,668.022719130891186443,120031,3959,80183435.00,42181,35.14,10.55,4.35
3-August-2018,675.00,675.00,655.50,662.15,658.935733625384077150,591678,3168,389877777.00,421700,71.27,19.50,-12.85
2-August-2018,680.00,683.00,666.75,668.90,670.384973740578144417,160133,2736,107350757.00,95577,59.69,16.25,-11.10
1-August-2018,682.00,687.40,673.50,679.80,680.429540099140026564,429897,2387,292514618.00,305305,71.02,13.90,-2.20
31-July-2018,660.00,684.20,660.00,680.30,678.988791531922918427,572692,8697,388851449.00,177408,30.98,24.20,20.30
30-July-2018,649.00,659.10,646.60,654.60,651.027760413499543934,411125,4073,267653788.00,237415,57.75,12.50,5.60
27-July-2018,634.00,649.00,623.90,645.15,633.419042347079988928,303492,3279,192237612.00,147374,48.56,25.10,11.15
26-July-2018,619.50,634.00,612.50,631.80,625.799629656007406879,140410,3434,87868526.00,50338,35.85,21.50,12.30
25-July-2018,641.10,646.00,626.60,631.50,637.244075143158740389,107049,2496,68216341.00,33360,31.16,19.40,-9.60
24-July-2018,654.50,654.70,638.55,641.20,642.198557488332626219,200345,2408,128661270.00,84366,42.11,16.15,-13.30
23-July-2018,655.00,660.00,639.60,646.60,646.403146113679324736,213724,2785,138151866.00,90342,42.27,20.40,-8.40
20-July-2018,645.00,661.90,644.55,659.05,656.272644175534814293,119247,4050,78258544.00,23787,19.95,17.35,14.05
19-July-2018,650.00,654.00,639.75,641.95,643.872420926561053949,73476,1593,47309170.00,21378,29.10,14.25,-8.05
18-July-2018,654.00,655.15,640.55,646.20,645.981300024605230782,138182,1864,89262988.00,50510,36.55,14.60,-7.80
17-July-2018,660.00,664.65,644.80,646.20,651.378296044412674447,149687,2635,97502863.00,48661,32.51,19.85,-13.80
16-July-2018,641.00,660.50,640.00,655.80,652.081465005720457920,140723,2610,91762860.00,28626,20.34,20.50,14.80
13-July-2018,640.10,655.75,635.50,640.70,645.169824644768711927,151521,3466,97756777.00,36395,24.02,20.25,0.60
12-July-2018,655.10,663.60,645.45,647.70,652.250103761440138442,142153,3188,92719309.00,35058,24.66,18.15,-7.40
11-July-2018,651.00,669.90,651.00,653.90,661.098379253359341135,295296,3961,195219707.00,51327,17.38,18.90,2.90
10-July-2018,650.00,660.95,646.25,649.85,652.439510953163952686,188530,4812,123004421.00,56207,29.81,14.70,-0.15
9-July-2018,640.05,648.00,638.00,644.35,643.371671972539882974,112454,2303,72349718.00,34337,30.53,10.00,4.30
6-July-2018,645.00,651.00,633.00,634.75,637.321104710267705862,295100,2800,188073458.00,174365,59.09,18.00,-10.25
5-July-2018,660.00,662.35,645.55,646.95,650.694144069206454832,72132,1267,46935870.00,21953,30.43,16.80,-13.05
4-July-2018,663.00,666.40,652.00,653.05,654.736540032061946099,132244,1564,86584979.00,55084,41.65,14.40,-9.95
3-July-2018,658.10,672.00,655.00,659.90,660.478889888842945053,205565,2998,135771343.00,84998,41.35,17.00,1.80
2-July-2018,655.55,669.25,640.75,656.60,656.214245971076969347,199495,5312,130911461.00,36559,18.33,28.50,1.05
29-June-2018,676.10,676.10,635.00,656.45,651.802841236715689593,487323,11022,317638516.00,94566,19.41,41.10,-19.65
28-June-2018,715.10,719.45,660.00,665.30,683.787567167257885072,295717,5935,202207608.00,78792,26.64,59.45,-49.80
27-June-2018,695.00,717.90,687.50,714.00,708.379056418231298739,218635,5075,154876455.00,59702,27.31,30.40,19.00
26-June-2018,691.05,699.00,682.25,688.35,690.296934935885726811,82119,1844,56686494.00,24863,30.28,16.75,-2.70
25-June-2018,686.40,699.90,686.40,695.70,696.193813708260105448,56900,2008,39613428.00,12897,22.67,13.50,9.30
22-June-2018,681.00,692.00,679.55,690.85,686.909316070925978046,53295,1041,36608832.00,14713,27.61,12.45,9.85
21-June-2018,694.95,702.10,681.95,684.65,690.862469337021122470,242964,2577,167854709.00,159177,65.51,20.15,-10.30
20-June-2018,702.00,702.00,687.00,690.15,691.632504259697727423,90382,2131,62511129.00,22430,24.82,15.00,-11.85
19-June-2018,708.00,711.70,694.00,695.80,702.108108935128518971,65360,2782,45889786.00,25305,38.72,17.70,-12.20
18-June-2018,708.50,714.65,702.00,709.90,708.605626408918259580,64766,1674,45893552.00,20291,31.33,12.65,1.40
15-June-2018,699.50,710.80,695.50,707.10,704.723823951003388063,61392,1478,43264405.00,15910,25.92,15.30,7.60
14-June-2018,711.00,717.90,690.05,698.80,701.123946614779594129,145958,4882,102334649.00,49990,34.25,27.85,-12.20
13-June-2018,713.10,715.60,707.50,713.45,712.758245586868999690,77496,1416,55235913.00,16800,21.68,8.10,0.35
12-June-2018,716.05,719.05,706.25,709.20,710.872671416432446565,107093,1883,76129487.00,26545,24.79,12.80,-6.85
11-June-2018,713.50,721.85,706.15,714.30,715.908297398079286711,144009,3134,103097238.00,51139,35.51,15.70,0.80
8-June-2018,704.10,720.10,702.00,705.80,711.829781812622398241,137359,2813,97776227.00,24561,17.88,18.10,1.70
7-June-2018,693.00,703.70,683.00,701.60,693.821500116468669927,171720,3274,119143028.00,34909,20.33,20.70,8.60
6-June-2018,703.10,707.00,685.80,692.60,691.383076992467637905,110855,2157,76643271.00,13529,12.20,21.20,-10.50
5-June-2018,704.00,714.95,697.95,701.70,705.408882144337864437,248431,6785,175245434.00,41760,16.81,17.00,-2.30
4-June-2018,702.00,717.00,695.00,698.60,707.604322643207212559,114467,2438,80997344.00,24906,21.76,22.00,-3.40
1-June-2018,711.95,720.75,699.00,701.40,711.788383076854849438,270588,4585,192601395.00,65170,24.08,21.75,-10.55
31-May-2018,686.95,715.95,683.00,711.95,707.164038334581976515,269626,7144,190669811.00,55116,20.44,32.95,25.00
30-May-2018,674.80,690.40,674.80,686.40,685.648847587456827274,116972,3549,80201717.00,30208,25.82,15.60,11.60
29-May-2018,678.00,686.00,672.00,676.95,680.340950697556972413,110887,2084,75440967.00,17304,15.61,14.00,-1.05
28-May-2018,722.00,722.00,662.75,675.35,676.568511742478595685,1003536,10704,678960858.00,592416,59.03,59.25,-46.65
25-May-2018,711.55,718.30,696.95,702.45,710.806256748309370915,175970,3549,125080577.00,47492,26.99,21.35,-9.10
24-May-2018,706.00,715.00,697.00,710.35,709.129930937609738967,145231,3122,102987649.00,40497,27.88,18.00,4.35
23-May-2018,685.30,706.25,683.70,698.10,700.287176426054800104,137372,2164,96199850.00,51789,37.70,22.55,12.80
22-May-2018,685.45,689.95,675.75,686.20,683.560066578195640927,44459,765,30390397.00,7513,16.90,14.20,0.75
21-May-2018,690.75,695.15,679.00,685.45,687.018875712403359210,62991,1242,43276006.00,11163,17.72,16.15,-5.30
18-May-2018,678.00,696.00,671.60,690.75,689.130796726188158519,128413,2487,88493353.00,27994,21.80,24.40,12.75
17-May-2018,678.00,680.60,667.00,677.20,674.371501061746780287,36261,671,24453385.00,10052,27.72,13.60,-0.80
16-May-2018,670.00,679.20,670.00,673.15,674.688979981692999562,50254,863,33905820.00,12992,25.85,9.20,3.15
15-May-2018,664.70,680.00,664.70,670.80,674.616904779855247285,106112,1621,71584949.00,21145,19.93,15.30,6.10
14-May-2018,669.00,669.15,658.90,665.50,664.357099098573470637,34279,805,22773497.00,7634,22.27,10.25,-3.50
11-May-2018,665.00,671.50,654.50,665.65,662.539673737233698414,86556,1321,57346784.00,25463,29.42,17.00,0.65
10-May-2018,656.00,671.25,656.00,663.35,664.009531402376088209,140483,3349,93282051.00,30608,21.79,15.25,7.35
9-May-2018,655.00,665.30,650.00,655.55,659.031219381388009364,96959,3300,63899008.00,31191,32.17,15.30,0.55
8-May-2018,651.00,666.00,651.00,653.55,657.301890008009952792,58677,1156,38568503.00,13233,22.55,15.00,2.55
7-May-2018,670.00,675.85,654.50,657.90,665.045685806250648946,144465,2202,96075825.00,28509,19.73,21.35,-12.10
4-May-2018,652.00,667.55,637.45,662.65,655.360802137329827885,93949,2268,61570492.00,16739,17.82,30.10,10.65
3-May-2018,658.00,666.00,646.20,651.75,653.936134708737864077,92288,1660,60350458.00,21028,22.79,19.80,-6.25
2-May-2018,672.10,672.10,655.50,662.10,661.851112912276326454,80195,1249,53077150.00,14016,17.48,16.60,-10.00
30-April-2018,680.00,684.80,669.00,671.55,674.823355557082961028,101843,1706,68726035.00,22340,21.94,15.80,-8.45
27-April-2018,695.00,695.15,669.00,671.25,674.930820642258207840,105783,2096,71396207.00,22001,20.80,26.15,-23.75
26-April-2018,684.00,696.35,680.60,690.90,689.510335786179480673,118230,2124,81520807.00,22314,18.87,15.75,6.90
25-April-2018,688.00,700.50,678.45,686.30,689.738498691278395714,197521,3329,136237838.00,27648,14.00,22.05,-1.70
24-April-2018,698.00,699.95,679.20,683.35,687.963452734026318062,138916,2288,95569131.00,28375,20.43,20.75,-14.65
23-April-2018,693.00,729.00,690.55,702.15,717.065127656321663354,562526,4494,403367778.00,335533,59.65,38.45,9.15
20-April-2018,666.00,705.90,665.95,700.85,691.521492337605318726,286986,4608,198456987.00,52285,18.22,39.95,34.85
19-April-2018,663.85,669.00,656.00,665.30,664.468506278354544373,58853,924,39105965.00,10956,18.62,13.00,1.45
18-April-2018,674.00,674.00,654.65,656.40,659.187770336733456402,74213,1314,48920302.00,27141,36.57,19.35,-17.60
17-April-2018,670.00,672.25,662.00,668.40,667.430652143337136070,63989,1217,42708220.00,10913,17.05,10.25,-1.60
16-April-2018,658.00,682.60,657.95,669.70,672.903262028686643267,141599,2859,95282429.00,18696,13.20,24.65,11.70
13-April-2018,654.50,671.00,642.15,668.75,661.279923063504741968,217842,4313,144054541.00,49462,22.71,28.85,14.25
12-April-2018,631.95,654.00,631.95,652.15,647.403350312183554770,196519,6600,127227059.00,61075,31.08,22.05,20.20
11-April-2018,629.00,635.00,620.80,631.95,626.983391910578474302,69424,1364,43527695.00,20018,28.83,14.20,2.95
10-April-2018,618.00,627.90,612.20,625.15,622.338634003768795908,104012,2091,64730686.00,28980,27.86,15.70,7.15
9-April-2018,617.00,621.95,610.10,614.50,616.961825250143394302,47073,880,29042244.00,11946,25.38,11.85,-2.50
6-April-2018,615.00,621.80,614.55,618.25,618.316568449682683590,44120,960,27280127.00,11374,25.78,7.25,3.25
5-April-2018,613.00,620.35,605.00,616.60,613.480954293517551610,124490,1903,76372244.00,28595,22.97,15.35,3.60
4-April-2018,618.55,622.40,603.10,606.35,610.759729237606345222,194414,2459,118740242.00,92242,47.45,19.30,-12.20
3-April-2018,637.95,637.95,614.45,616.50,619.819985992614287533,157060,2982,97348927.00,57027,36.31,23.50,-21.45
2-April-2018,635.65,645.95,634.20,640.20,638.949662628868921896,87589,1785,55964962.00,16338,18.65,11.75,4.55
28-March-2018,620.00,641.30,620.00,638.30,634.383325441919191919,177408,3180,112544677.00,44330,24.99,21.30,18.30
27-March-2018,625.00,628.95,619.10,620.95,621.751101214180062740,61523,1063,38251993.00,23359,37.97,9.85,-4.05
26-March-2018,625.00,628.10,616.50,619.30,620.923571461372437967,65329,1262,40564316.00,20341,31.14,11.60,-5.70
23-March-2018,611.00,625.45,607.55,623.55,619.025225794335080500,117142,2953,72513853.00,36588,31.23,17.90,12.55
22-March-2018,625.35,630.95,616.80,619.80,622.227515426671355948,62554,1238,38922820.00,21293,34.04,14.15,-5.55
21-March-2018,633.00,635.15,621.55,625.25,626.708221428641698393,101649,1486,63704264.00,25462,25.05,13.60,-7.75
20-March-2018,605.00,634.00,603.00,632.40,624.789822682842968711,162872,5289,101760768.00,42737,26.24,31.00,27.40
19-March-2018,632.35,635.75,605.00,609.25,616.297584233334298481,103611,1771,63855209.00,27594,26.63,30.75,-23.10
16-March-2018,635.95,638.95,626.75,634.65,633.685487465516618279,83011,1662,52602866.00,19206,23.14,12.20,-1.30
15-March-2018,640.00,651.90,628.35,632.15,642.562127703277678335,408948,7310,262774497.00,136558,33.39,23.55,-7.85
14-March-2018,620.00,640.00,618.65,638.20,633.248683267469309118,152081,2924,96305093.00,40852,26.86,21.35,18.20
13-March-2018,620.00,625.15,613.15,617.40,618.881636854589667467,67031,1346,41484255.00,16559,24.70,12.00,-2.60
12-March-2018,620.50,635.40,616.65,619.85,625.832927347084720763,134241,2478,84012438.00,28083,20.92,18.75,-0.65
9-March-2018,610.00,624.00,606.60,619.15,616.495105146940361451,105519,4252,65051947.00,28756,27.25,17.40,9.15
8-March-2018,620.00,620.00,603.00,608.35,611.925227535004292040,175907,2086,107641931.00,38479,21.87,17.00,-11.65
7-March-2018,623.00,626.35,604.90,607.75,616.997085226507293057,81653,1387,50379663.00,21135,25.88,21.45,-15.25
6-March-2018,633.90,633.90,613.55,616.15,623.710076357333583173,64041,1242,39943017.00,17310,27.03,20.35,-17.75
5-March-2018,611.00,634.40,607.00,628.95,622.052783419974524047,145235,2969,90343836.00,36629,25.22,27.40,17.95
1-March-2018,609.05,616.30,606.05,611.35,611.036825869957022043,57704,1306,35259269.00,12506,21.67,10.25,2.30
28-February-2018,610.65,614.80,603.65,612.55,611.345336014980234412,72095,1168,44074942.00,26038,36.12,11.15,1.90
27-February-2018,613.10,618.00,602.85,610.65,606.975045261046141801,163496,1699,99237992.00,79403,48.57,15.15,-2.45
26-February-2018,623.00,627.10,610.35,612.85,616.251058704689381871,128695,1941,79308430.00,63518,49.36,16.75,-10.15
23-February-2018,607.80,623.00,606.00,620.40,614.833247534577932146,322460,15583,198259129.00,118826,36.85,17.00,12.60
22-February-2018,594.80,606.90,591.80,602.15,601.531448408549081935,239090,3158,143820154.00,126872,53.06,15.10,7.35
21-February-2018,575.00,596.75,569.35,594.40,589.580997831463197684,788089,6350,464642299.00,483992,61.41,27.40,19.40
20-February-2018,576.80,582.35,569.20,573.05,575.214285714285714285,77098,1328,44347871.00,16501,21.40,13.15,-3.75
19-February-2018,587.05,587.35,564.05,572.40,572.652883721180258779,186027,4499,106528898.00,61183,32.89,23.30,-14.65
16-February-2018,607.00,613.65,581.40,584.60,596.942850652464726520,198095,2222,118251394.00,81092,40.94,32.25,-22.40
15-February-2018,615.00,618.05,603.95,605.40,609.518901829383630124,185035,1960,112782330.00,67619,36.54,14.10,-9.60
14-February-2018,590.00,613.20,589.00,609.90,604.461094687455170920,355517,3801,214896195.00,181547,51.07,24.20,19.90
12-February-2018,595.00,604.20,585.85,589.30,594.524017951133026760,198539,2997,118036204.00,42247,21.28,18.35,-5.70
9-February-2018,600.05,603.00,590.10,595.85,595.203439789098903664,102797,1929,61185128.00,20211,19.66,12.90,-4.20
8-February-2018,610.00,621.45,595.15,607.95,613.760863123932970562,212623,4811,130499676.00,68303,32.12,26.30,-2.05
7-February-2018,615.00,619.80,597.75,603.10,608.145965279501095130,185366,2483,112729585.00,39029,21.06,22.05,-11.90
6-February-2018,608.00,621.00,591.10,606.15,610.607168917890271879,190489,4417,116313949.00,43072,22.61,29.90,-1.85
5-February-2018,614.80,630.70,609.05,629.20,623.824412049895639883,243388,4209,151831376.00,51556,21.18,21.65,14.40
2-February-2018,608.00,619.80,599.50,616.95,613.870504726762202528,216533,4442,132923222.00,56569,26.12,20.30,8.95
1-February-2018,612.00,619.20,606.75,610.55,612.190573576217241145,147670,2862,90402182.00,35748,24.21,12.45,-1.45
31-January-2018,602.25,626.00,597.30,610.85,613.305486150446789080,605543,9488,371382844.00,263625,43.54,28.70,8.60
30-January-2018,603.00,610.40,593.60,601.35,603.079080144507783156,683977,4835,412492220.00,44023,6.44,16.80,-1.65
29-January-2018,596.50,608.70,596.00,605.40,601.395767330720077323,148984,2290,89598347.00,44473,29.85,12.70,8.90
25-January-2018,600.00,613.35,588.10,598.55,602.143191176550369723,184327,2928,110991248.00,54409,29.52,25.25,-1.45
24-January-2018,586.15,612.00,584.05,601.35,601.228828732989731848,1278419,7274,768622358.00,903915,70.71,27.95,15.20
23-January-2018,568.00,589.50,564.05,587.85,581.479431994674950077,180280,4781,104829112.00,57167,31.71,25.45,19.85
22-January-2018,550.00,572.50,550.00,569.55,564.070403653778591372,108162,1958,61010983.00,38635,35.72,22.50,19.55
19-January-2018,555.00,558.00,547.70,552.60,552.964406234934918849,87122,873,48175365.00,26788,30.75,10.30,-2.40
18-January-2018,555.15,558.75,550.00,552.80,553.238702399671839748,87762,2257,48553335.00,24014,27.36,8.75,-2.35
17-January-2018,557.30,564.00,550.55,553.30,557.227478749819357042,76117,1918,42414484.00,19149,25.16,13.45,-4.00
16-January-2018,548.10,562.50,548.10,557.80,559.309561651396015774,286279,3553,160118582.00,57347,20.03,14.40,9.70
15-January-2018,550.00,554.25,542.70,543.90,547.525677887755188587,117903,1340,64554920.00,17053,14.46,11.55,-6.10
12-January-2018,554.00,554.00,546.00,550.45,551.732898501216960587,93676,1238,51684131.00,20105,21.46,8.00,-3.55
11-January-2018,542.00,553.90,542.00,549.65,549.244727991531060584,213486,2841,117256060.00,38353,17.97,11.90,7.65
10-January-2018,534.05,542.50,533.35,541.20,537.633060914019865382,226122,2997,121570663.00,35941,15.89,9.15,7.15
9-January-2018,530.00,536.95,528.75,531.40,533.059991262961855930,217465,2815,115921891.00,56664,26.06,8.20,1.40
8-January-2018,519.00,541.35,519.00,534.15,535.203006430799742938,234963,3312,125752904.00,88149,37.52,22.35,15.15
5-January-2018,520.00,526.40,515.00,523.80,521.643294574689076537,74134,1377,38671504.00,21425,28.90,11.40,3.80
4-January-2018,520.00,523.25,513.75,520.45,518.003654427431742728,80724,1376,41815327.00,30183,37.39,9.50,0.45
3-January-2018,515.00,524.80,515.00,519.15,520.989640466741692827,168830,2713,87958681.00,50517,29.92,9.80,4.15
2-January-2018,503.00,514.40,503.00,512.35,511.427290106873057714,118739,2002,60726365.00,31408,26.45,11.40,9.35
1-January-2018,500.00,508.00,500.00,502.60,503.596468012035855506,63477,914,31966793.00,21398,33.71,8.00,2.60
29-December-2017,498.45,505.00,496.00,503.85,501.715268190087869833,77501,1007,38883435.00,30516,39.37,9.00,5.40
28-December-2017,503.90,507.95,495.05,498.45,501.454911814906125545,126552,1873,63460122.00,35440,28.00,12.90,-5.45
27-December-2017,494.00,505.50,491.30,503.05,500.505907659309571209,162247,1760,81205582.00,66549,41.02,14.20,9.05
26-December-2017,494.00,497.95,490.00,493.15,493.797405671771583168,41398,617,20442225.00,12619,30.48,7.95,-0.85
22-December-2017,492.90,496.90,488.95,492.55,493.066851895056098750,47149,850,23247609.00,17925,38.02,7.95,-0.35
21-December-2017,495.00,496.55,486.00,492.05,493.921076296857251041,42256,946,20871129.00,11375,26.92,10.55,-2.95
20-December-2017,495.55,495.55,489.30,492.95,493.237288746351482829,55502,676,27375656.00,11143,20.08,6.25,-2.60
19-December-2017,493.95,499.80,493.95,495.05,495.422426464376826775,177567,1990,87970674.00,139546,78.59,5.85,1.10
18-December-2017,501.00,501.00,490.10,493.95,494.139330255567828853,105921,2235,52339732.00,30127,28.44,10.90,-7.05
15-December-2017,515.00,517.00,495.55,501.15,505.361890839075439237,112183,3081,56693013.00,49799,44.39,21.45,-13.85
14-December-2017,506.00,517.00,500.00,514.25,512.851872819634004529,196068,3884,100553841.00,64329,32.81,17.00,8.25
13-December-2017,500.00,507.00,498.55,501.95,502.530515408948520628,390098,4050,196036149.00,334022,85.63,8.45,1.95
12-December-2017,500.10,505.70,498.40,500.65,502.026428271012040415,102239,1591,51326680.00,29581,28.93,7.30,0.55
11-December-2017,495.00,503.85,494.40,500.10,499.897585205967726282,113343,1564,56659892.00,49800,43.94,9.45,5.10
8-December-2017,497.00,499.25,493.50,496.05,496.288328681886809717,109285,3045,54236870.00,53959,49.37,5.75,-0.95
7-December-2017,475.80,499.00,471.50,496.50,489.941009096728074642,214033,3354,104863544.00,52496,24.53,27.50,20.70
6-December-2017,466.00,474.05,464.25,471.55,470.448553387094208776,62871,879,29577571.00,16236,25.82,9.80,5.55
5-December-2017,473.55,473.75,463.00,466.00,465.805237728955338685,83204,2168,38756859.00,26955,32.40,10.75,-7.55
4-December-2017,474.00,486.75,466.15,473.55,476.019334183390619802,72152,1216,34345747.00,19893,27.57,20.60,-0.45
